,content,polarity
196,RT @Javi_Cacao: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://…,0
197,RT @Javi_Cacao: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://…,0
198,RT @Javi_Cacao: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://…,0
199,RT @Javi_Cacao: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://…,0
200,RT @Javi_Cacao: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://…,0
201,RT @Javi_Cacao: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://…,0
202,RT @diarioafta: #Archivo (2011): La #EducacionGratuita flota en pleno balneario de #Antofagasta https://t.co/NYpoBGsa0C,1
203,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
204,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
205,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
206,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
207,#Archivo (2011): La #EducacionGratuita flota en pleno balneario de #Antofagasta https://t.co/ulaPvvt3rH,0
208,#Archivo (2011): La #EducacionGratuita flota en pleno balneario de #Antofagasta https://t.co/0UMucAgNW0,0
209,#Archivo (2011): La #EducacionGratuita flota en pleno balneario de #Antofagasta https://t.co/tWYCcyZUig,0
210,#Archivo (2011): La #EducacionGratuita flota en pleno balneario de #Antofagasta https://t.co/NYpoBGsa0C,0
211,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
212,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
213,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
214,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
215,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
216,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
217,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
218,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
219,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
220,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
221,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
222,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
223,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
224,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
225,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
226,RT @__J_a_V_i___: #Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https:…,1
227,#Bachelet la presidenta del  #IVA 19% y por cierto... #IVA a construir 60 hospitales #IVA a dar #EducaciónGratuita https://t.co/5hXCx7e95F,0
228,Chile en 1970 tenīa menos recursos #EducaciónGratuita y #SistemadeReparto de pensiones..Hoy Mās Ricos #AFP y #EducacionPrivada #pensioneschv,1
229,Cada inicio de cursos en las escuelas de la SEP son un exceso de COBROS a pesar de que la #EducaciónGratuita..!! https://t.co/zZAWGvUhJL,0
230,#MejoresPensiones = #EducacionGratuita promesas,1
231,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
232,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
233,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
234,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
235,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
236,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
237,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
238,RT @GodwillgivemeJ: @barbarabricenok @maxcolodro así con la #EducaciónGratuita #ENacional https://t.co/SBAJbgl3Ip,1
239,RT @ResistenciaAtz: #LuchaInternacionalista #EducaciónGratuita   ¡Educación gratuita e incluyente! Abajo la #ReformaEducativa https://t.co/…,1
240,La imposición de la agenda política nacional. #NO+AFP #EducacionGratuita #Bachelet https://t.co/dn9VmXkeGQ https://t.co/n3vSrAsGZo,0
241,"deseo papa fritas con ketchup, #no+afp y #educaciongratuita @biobio",1
242,Sólo vende humo la Constitución la harán entre 4 paredes #NOMasAFPs  #educaciongratuita #reformalaboralverdadera https://t.co/eBD7ONMNrh,0
243,"RT @patricia_leyton: Jajajajajaja, pooobreeeeeeee, #EducacionGratuita,#MejoresYMasEmpleos, es una Cínica o Realmente esta muyyyy MAL https:…",0
244,"RT @patricia_leyton: Jajajajajaja, pooobreeeeeeee, #EducacionGratuita,#MejoresYMasEmpleos, es una Cínica o Realmente esta muyyyy MAL https:…",0
245,"RT @patricia_leyton: Jajajajajaja, pooobreeeeeeee, #EducacionGratuita,#MejoresYMasEmpleos, es una Cínica o Realmente esta muyyyy MAL https:…",0
246,"Jajajajajaja, pooobreeeeeeee, #EducacionGratuita,#MejoresYMasEmpleos, es una Cínica o Realmente esta muyyyy MAL https://t.co/GYqeQiUkhh",0
247,"@JuanManSantos Bueno,ahora si que lloren los del centro democratico,exigimos #EducaciónGratuita,que derogue la ley 100/93",0
248,#EducaciónGratuita 100%100 https://t.co/Vk1fjmynqY,1
249,@aporlatercera  Me río yo de la #EducaciónGratuíta  Es para mearse del llanto,1
250,"RT @chile_educado: #EducaciónGratuita ""El Resultado de TODOS los colegios en el futuro. GRATUIDAD lo OCULTO de Movimiento Estudiantil""  htt…",1
251,"#EducaciónGratuita ""El Resultado de TODOS los colegios en el futuro. GRATUIDAD lo OCULTO de Movimiento Estudiantil""  https://t.co/ScIMJSNePN",1
252,"#NoHayPlata #EducacionGratuita #Codelco #NOMasAFP, los felicito lo han hecho muy bien !!! #DesConcertacion #NuevaPilleria @GobiernodeChile",1
253,#cocowash #nocuotas #sicuotas #educaciongratuita https://t.co/B8C87WTTHu,1
254,#cocowash #parte2 #nocuotas #sicuotas #educaciongratuita #gobiernomexico https://t.co/aZTwPBiGrw,1
255,"Mi diferencia con #Educaciongratuita es ideológica, debatible. Mi diferencia con #NOMasAFP es que su postura es mentirosa y/o ignorante.",0
256,RT @fcontrerashaye: Idea mía o las pensiones se comió la agenda pública y desplazó a segundo plano la #educaciongratuita,1
257,Idea mía o las pensiones se comió la agenda pública y desplazó a segundo plano la #educaciongratuita,0
258,"RT @pilarangelang: Cuando la gente dice #NOMasAFP o #educaciongratuita es xq ellos padece las penurias del sistema, viven a diario el abuso…",0
259,"RT @pilarangelang: Cuando la gente dice #NOMasAFP o #educaciongratuita es xq ellos padece las penurias del sistema, viven a diario el abuso…",0
260,"Cuando la gente dice #NOMasAFP o #educaciongratuita es xq ellos padece las penurias del sistema, viven a diario el abuso #CIUDADANOSCNN",0
261,"RT @Zombi_Rodros: Cuando la derecha dice que #EducaciónGratuita y #NOMasAFP es populismo, luego termina hablando de #Delincuencia #MatinalR…",0
262,"RT @Zombi_Rodros: Cuando la derecha dice que #EducaciónGratuita y #NOMasAFP es populismo, luego termina hablando de #Delincuencia #MatinalR…",0
263,"Cuando la derecha dice que #EducaciónGratuita y #NOMasAFP es populismo, luego termina hablando de #Delincuencia #MatinalRVF",0
264,"Ahora la derecha está pidiendo Borrar la #EducaciónGratuita y pasar la plata a las pensiones, ósea no tocar a las #AFP CHILE DICE #NOMasAFPs",0
265,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
266,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
267,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
268,"Menos dinero en deportes,aún así... 17 medallas #Rio2016 y 7 #oro,menos demagogia #sanidad #educaciongratuita...asco de políticos y política",0
269,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
270,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
271,https://t.co/TfNKnezbeT @GiorgioJackson @gabrielboric y que opinan sobre lo que indica la abogada .#educaciongratuita una broma !,0
272,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
273,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
274,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
275,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
276,RT @rodrigo410: Hoy es #NOMasAFP .. Mañana debe ser #educaciongratuita.. Pasado debe ser una nueva Constitución...  Es hora de q el 70% se…,1
277,Hoy es #NOMasAFP .. Mañana debe ser #educaciongratuita.. Pasado debe ser una nueva Constitución...  Es hora de q el 70% se tome el poder!,0
278,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
279,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
280,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
281,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
282,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
283,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
284,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
285,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
286,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
287,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
288,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
289,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
290,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
291,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
292,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
293,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
294,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
295,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
296,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
297,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
298,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
299,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
300,RT @evangelion70: El perfil de los #NoMasAFP es exactamente el mismo que de los #EducacionGratuita y De Calidad.,1
301,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
302,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
303,El perfil de los #NoMasAFP es exactamente el mismo que de los #EducacionGratuita y De Calidad.,1
304,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
305,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
306,"#EducacionGratuita #EducacionDeCalidad   Ciudadano libre, autodidacta y crítico. Pata' en la raja a los #Politicos. https://t.co/YrSZwOBQMx",0
307,"RT @DMonteverdeR: Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https…",0
308,"Un Mar d gente, 1 mar d pueblo que se levanta y hoy dice clarito: #NOMasAFP #NoAlSaqueoAmbiental #EducacionGratuita https://t.co/1qoN4WnNvB",0
309,Imperdible! Como saca a la luz la truculenta forma de proceder de la educación en Chile #educaciongratuita https://t.co/EuCtoZ9Lof,0
310,RT @Avrajam_elninio: #ComisiónNacionalDeLibrosDeTextoGratuitos. Instituciŏn #gobmx por trabajadores comprometidos. #EducaciónGratuita. http…,1
311,#ComisiónNacionalDeLibrosDeTextoGratuitos. Instituciŏn #gobmx por trabajadores comprometidos. #EducaciónGratuita. https://t.co/bmZB0tPhqB,1
312,"RT @Jaime_Bassa: No hay recursos para #educacióngratuita, pero sí para financiar univs privadas a través de la ban",0
313,RT @mardelis16: En #otrasvoceseneducacion apoyamos a los estudiantes y la #educaciongratuita @MariaSarraute @ililopriore @MARIANICER https:…,1
314,En #otrasvoceseneducacion apoyamos a los estudiantes y la #educaciongratuita @MariaSarraute @ililopriore @MARIANICER https://t.co/dzsRzhjVSg,1
315,"#CONES, profesores y municipios acuerdan trabajar juntos por nuevo financiamiento de la educación https://t.co/pl9xWmXnki #EducaciónGratuita",1
